source_pt,idx,formula,n_atom,a,b,c,alpha,beta,gamma,density
eval_gen_partial_FM0_050.pt,11,CaPm2Mn(InPb)2,8,3.7419843673706055,3.946151494979859,7.767071723937988,87.46324920654298,89.96272277832031,96.69511413574219,15.01614391721909
eval_gen_partial_FM0_050.pt,12,Ba2Ce2InRh2C5,12,4.4621734619140625,5.4300432205200195,6.419530391693115,93.45990753173828,89.7244644165039,91.3048858642578,10.008735877878513
eval_gen_partial_FM0_050.pt,13,Ho2Mg3Ni6AgSn4,16,5.092214107513428,5.102384567260741,5.032977104187012,73.35009765625,64.43031311035156,60.78188323974609,21.675779245583765
eval_gen_partial_FM0_050.pt,14,SrEuNb4Al4C2S,13,4.385164737701416,5.572563171386719,5.950356483459473,119.17161560058594,98.23462677001953,89.29566955566408,10.26740673098411
eval_gen_partial_FM0_050.pt,15,Na2La4Mg2Tl2HgPbC,13,5.393702030181885,5.470394611358643,5.661681652069092,86.39635467529297,72.80776977539062,73.44759368896484,16.05654429963667
eval_gen_partial_FM0_050.pt,16,Pm2YMgGaCo4,9,5.123586654663086,5.130670070648193,5.114147663116455,60.36941146850585,60.38941955566405,59.95527648925783,12.313070657750085
eval_gen_partial_FM0_050.pt,17,Li3PmU2(InPd2)2,12,4.6404523849487305,6.073484420776367,6.105859756469727,117.72708129882814,88.1982650756836,90.16083526611328,14.149297574608417
eval_gen_partial_FM0_050.pt,18,KRb2NaNd2Mg4Ga2Ru2CI2N3,20,4.892510890960693,5.861314296722412,7.432653903961182,89.350830078125,87.45426177978516,89.17378234863281,9.89120077312403
eval_gen_partial_FM0_050.pt,19,SrLi2In3Sb2,8,4.5782856941223145,5.300032138824463,5.07004976272583,84.21174621582031,65.51838684082033,64.891357421875,11.339742278132471
eval_gen_partial_FM0_050.pt,20,Li2Pm2MgHg5N,11,3.908466100692749,6.310133457183839,6.749814033508301,98.85597229003906,87.81481170654297,91.03141784667969,13.59059144322791
eval_gen_partial_FM0_050.pt,21,Sr2LuMgIn3Ag2Hg,10,4.504609107971191,4.540021896362305,4.561747074127197,90.67763519287111,91.5120620727539,90.47198486328125,20.21659822653889
eval_gen_partial_FM0_050.pt,22,Dy2Y5Th2MgAlTlInGaAgBi3Pd5Ru2PbW2,28,5.934303283691406,7.870456695556641,9.329452514648438,93.59458923339844,95.39607238769531,89.70339202880861,14.258938318289855
eval_gen_partial_FM0_050.pt,23,CaEu2(MgSi)2,7,3.910343647003174,4.448904514312745,8.07999038696289,90.28108215332033,91.15823364257811,89.17029571533203,5.303339322010754
eval_gen_partial_FM0_050.pt,24,Tb4SmTiAlSn(GeC)2,12,5.054595470428467,5.1651835441589355,5.0828328132629395,89.22408294677736,89.61295318603517,91.04127502441406,14.38081846286165
eval_gen_partial_FM0_050.pt,25,PrMgGaNi2Sn5Sb4,14,6.261667251586914,6.849698543548583,6.788190841674805,111.3302764892578,90.28749084472656,90.2469711303711,8.77375885144739
eval_gen_partial_FM0_050.pt,26,LaDyPu2Sn2GeAu,16,5.634439945220947,5.602854251861572,7.531041622161865,90.368896484375,89.78722381591797,92.05422973632814,18.12193425221242
eval_gen_partial_FM0_050.pt,27,Li3Mn(BiTe)2,8,4.1776347160339355,4.165390491485596,6.677407264709473,65.10844421386719,69.60862731933594,59.61326599121094,13.887428169708981
eval_gen_partial_FM0_050.pt,28,Ba2CaMgTlSnHg,14,5.189211845397949,5.709950447082519,5.595007419586182,80.67558288574219,71.04879760742188,76.41610717773438,18.8814973366038
eval_gen_partial_FM0_050.pt,29,Th2ScAl2NiW2,8,4.826294422149658,4.822297096252441,5.539926052093506,114.6831512451172,111.84608459472658,92.14465332031251,15.51922442850223
eval_gen_partial_FM0_050.pt,30,Li2Ta2Ti(Co3Hg)2,13,3.8802185058593746,4.0074143409729,6.123593330383301,90.64649963378906,90.50247192382814,94.20240020751953,20.608237379545383
eval_gen_partial_FM0_050.pt,31,Li2Ca5Mg2Nb3AlFe(Ni2Ir3)2,24,8.046738624572754,8.072129249572756,8.032539367675781,64.82211303710939,64.18178558349608,60.955482482910156,8.457524293058887
eval_gen_partial_FM0_050.pt,32,Tb2Sm2Mg3Al5,12,4.880876541137694,5.5561394691467285,5.618813514709473,109.38753509521484,87.84323883056642,88.5956268310547,9.56126761777482
eval_gen_partial_FM0_050.pt,33,NdMg2TcSb,10,5.113498210906982,5.171825885772705,5.478858947753906,110.12308502197266,101.75083160400392,90.57716369628905,10.327107488813573
eval_gen_partial_FM0_050.pt,34,Ce2Y2Th2Tl4Pb2C3,15,5.451993942260742,6.103212833404542,5.930966854095459,93.15402221679688,79.96151733398438,82.05453491210938,18.958060786853054
eval_gen_partial_FM0_050.pt,35,VCr3Ga2Ni7Bi8Rh3,24,4.231039524078369,4.593072891235352,8.1038236618042,88.99311065673828,89.59568786621094,86.2016830444336,28.93599170835595
eval_gen_partial_FM0_050.pt,36,NdMgInSiHg,5,3.883488416671753,4.315113544464111,4.928895950317383,115.85169219970702,92.66946411132812,90.61917877197266,11.458154728966328
eval_gen_partial_FM0_050.pt,37,Na4ZnCu6Ag4GeS10,26,5.421123504638673,5.710354804992677,13.146512031555176,90.39991760253908,89.98666381835939,90.33251953125,5.5632623501385865
eval_gen_partial_FM0_050.pt,38,La2YbZnInAg,12,5.29642915725708,6.619174003601075,6.684692859649658,101.02291870117188,87.89715576171876,91.58647918701172,10.678240378630987
eval_gen_partial_FM0_050.pt,39,Pa2Mn3Co3Bi3TeRh4,16,5.291651248931885,5.933269500732422,5.959110736846924,95.50975036621094,74.91948699951172,74.6390609741211,19.07908120992344
eval_gen_partial_FM0_050.pt,40,Ac2MgSn,8,4.134572982788086,4.1446099281311035,6.347407817840576,71.53860473632814,72.67728424072266,61.41974639892579,22.22964276137917
eval_gen_partial_FM0_050.pt,41,SmMgCdNiBi2,12,5.573520183563232,5.531795501708985,6.718255996704102,109.89768981933595,106.81598663330078,105.24359130859376,14.854215748529022
eval_gen_partial_FM0_050.pt,42,HoLuMg2Be5Fe2SiNi6,18,4.199789047241211,5.258420467376709,6.104048252105713,113.00748443603517,104.57210540771486,90.8375244140625,12.901620769022033
eval_gen_partial_FM0_050.pt,43,Na2Y4HoMgScCdCo3HgI4,18,4.357931137084961,7.2239160537719735,7.326232433319092,95.29975128173828,82.69949340820312,84.00979614257812,11.988779562313953
eval_gen_partial_FM0_050.pt,44,MgCd2GeBi4,16,4.321513652801514,8.396280288696289,12.397247314453125,110.91097259521484,98.96955871582031,102.38032531738281,9.68725564236698
eval_gen_partial_FM0_050.pt,45,AcLa7Ce5C8,21,3.30712890625,3.310647010803222,3.2991909980773926,61.40666961669921,61.54027557373047,63.13861083984375,124.19970357650429
eval_gen_partial_FM0_050.pt,46,Li2Ac(TiC)2,7,4.299333572387695,4.341991424560547,4.829563617706299,90.35710906982422,88.81329345703124,90.37685394287111,6.64404391655942
eval_gen_partial_FM0_050.pt,47,Li2Mg4ReHg2Rh4Pb3,16,4.683404445648193,5.6900763511657715,6.236888885498047,117.39012908935547,94.07009887695314,90.28873443603514,19.55265130501185
eval_gen_partial_FM0_050.pt,48,ErAlFeSiAg,10,4.198659420013428,4.21568489074707,4.9067559242248535,112.65008544921875,110.12305450439453,101.720703125,18.477588755411873
eval_gen_partial_FM0_050.pt,49,Li2Ca2Y2Al2Tl2NiP4Ru,16,4.565332412719727,6.123401641845703,6.221168041229248,118.5750732421875,90.63864135742186,89.32585144042969,11.071611110960532
eval_gen_partial_FM0_050.pt,50,Sr2Tl6In4GaCu2AgRh2,18,6.560637474060059,6.765268802642823,7.053553581237793,84.42926025390626,71.43194580078126,70.89763641357422,14.041892209995687
eval_gen_partial_FM0_051.pt,1,YbPrAl2SiAgHg,7,5.083057880401611,5.758203029632569,5.595672607421875,81.0632553100586,65.18766021728516,63.64640808105469,8.787660437568475
eval_gen_partial_FM0_051.pt,2,Pm2Pr3DyZnIn7SiNi9,24,6.185816287994385,6.5042428970336905,9.688080787658691,83.50894927978516,89.65223693847656,86.8253936767578,9.87949030534932
eval_gen_partial_FM0_051.pt,3,Li4Ca2CeYMg2(CoSi)2,14,4.7675766944885245,5.732293605804444,6.279061794281006,91.67845153808594,89.80320739746095,89.8565139770508,5.417363690375734
eval_gen_partial_FM0_051.pt,4,LiMg4U4FeGe4(BiRh2)2,20,4.873562335968018,5.329921722412109,12.442011833190918,92.2762222290039,92.80673980712892,112.86616516113283,12.487898056425404
eval_gen_partial_FM0_051.pt,5,Ac2Fe(SnI)2,14,5.035730361938477,5.047622203826903,9.932783126831055,87.40946197509766,88.78437805175781,104.77601623535156,13.64028819988244
eval_gen_partial_FM0_051.pt,6,La4GdSiGeRu2C,10,4.797464370727539,4.914000034332275,5.32387113571167,76.69999694824219,80.02574157714844,83.56051635742188,14.227291310716264
eval_gen_partial_FM0_051.pt,7,Er3Mg(TlSb)2,8,3.7863261699676514,4.0088067054748535,4.51077127456665,104.4453125,101.81663513183595,90.67835998535156,30.21755186783935
eval_gen_partial_FM0_051.pt,8,RbAlCuCl2,10,3.0645427703857417,3.0593328475952144,4.646969318389893,88.62294006347656,87.56214141845705,90.34810638427734,18.843864267544014
eval_gen_partial_FM0_051.pt,9,Mg4TiGaHg4,10,5.372163772583008,5.945538520812987,6.209476470947266,106.59129333496094,83.30345916748048,86.18852233886719,8.996797556775377
eval_gen_partial_FM0_051.pt,10,Na2LiAc2CrInGa3Hg2,12,3.988337755203247,4.930315017700195,6.4177045822143555,105.09780883789062,99.94529724121094,111.59577178955078,19.72523320603703
eval_gen_partial_FM0_051.pt,11,CaPm2Mn(InPb)2,8,3.7419843673706055,3.946151494979859,7.767071723937988,87.46324920654298,89.96272277832031,96.69511413574219,15.01614391721909
eval_gen_partial_FM0_051.pt,12,Ba2Ce2InRh2C5,12,4.4621734619140625,5.4300432205200195,6.419530391693115,93.45990753173828,89.7244644165039,91.3048858642578,10.008735877878513
eval_gen_partial_FM0_051.pt,13,Ho2Mg3Ni6AgSn4,16,5.092214107513428,5.102384567260741,5.032977104187012,73.35009765625,64.43031311035156,60.78188323974609,21.675779245583765
eval_gen_partial_FM0_051.pt,14,SrEuNb4Al4C2S,13,4.385164737701416,5.572563171386719,5.950356483459473,119.17161560058594,98.23462677001953,89.29566955566408,10.26740673098411
eval_gen_partial_FM0_051.pt,15,Na2La4Mg2Tl2HgPbC,13,5.393702030181885,5.470394611358643,5.661681652069092,86.39635467529297,72.80776977539062,73.44759368896484,16.05654429963667
eval_gen_partial_FM0_051.pt,16,Pm2YMgGaCo4,9,5.123586654663086,5.130670070648193,5.114147663116455,60.36941146850585,60.38941955566405,59.95527648925783,12.313070657750085
eval_gen_partial_FM0_051.pt,17,Li3PmU2(InPd2)2,12,4.6404523849487305,6.073484420776367,6.105859756469727,117.72708129882814,88.1982650756836,90.16083526611328,14.149297574608417
eval_gen_partial_FM0_051.pt,18,KRb2NaNd2Mg4Ga2Ru2CI2N3,20,4.892510890960693,5.861314296722412,7.432653903961182,89.350830078125,87.45426177978516,89.17378234863281,9.89120077312403
eval_gen_partial_FM0_051.pt,19,SrLi2In3Sb2,8,4.5782856941223145,5.300032138824463,5.07004976272583,84.21174621582031,65.51838684082033,64.891357421875,11.339742278132471
eval_gen_partial_FM0_051.pt,20,Li2Pm2MgHg5N,11,3.908466100692749,6.310133457183839,6.749814033508301,98.85597229003906,87.81481170654297,91.03141784667969,13.59059144322791
eval_gen_partial_FM0_051.pt,21,Sr2LuMgIn3Ag2Hg,10,4.504609107971191,4.540021896362305,4.561747074127197,90.67763519287111,91.5120620727539,90.47198486328125,20.21659822653889
eval_gen_partial_FM0_051.pt,22,Dy2Y5Th2MgAlTlInGaAgBi3Pd5Ru2PbW2,28,5.934303283691406,7.870456695556641,9.329452514648438,93.59458923339844,95.39607238769531,89.70339202880861,14.258938318289855
eval_gen_partial_FM0_051.pt,23,CaEu2(MgSi)2,7,3.910343647003174,4.448904514312745,8.07999038696289,90.28108215332033,91.15823364257811,89.17029571533203,5.303339322010754
eval_gen_partial_FM0_051.pt,24,Tb4SmTiAlSn(GeC)2,12,5.054595470428467,5.1651835441589355,5.0828328132629395,89.22408294677736,89.61295318603517,91.04127502441406,14.38081846286165
eval_gen_partial_FM0_051.pt,25,PrMgGaNi2Sn5Sb4,14,6.261667251586914,6.849698543548583,6.788190841674805,111.3302764892578,90.28749084472656,90.2469711303711,8.77375885144739
eval_gen_partial_FM0_051.pt,26,LaDyPu2Sn2GeAu,16,5.634439945220947,5.602854251861572,7.531041622161865,90.368896484375,89.78722381591797,92.05422973632814,18.12193425221242
eval_gen_partial_FM0_051.pt,27,Li3Mn(BiTe)2,8,4.1776347160339355,4.165390491485596,6.677407264709473,65.10844421386719,69.60862731933594,59.61326599121094,13.887428169708981
eval_gen_partial_FM0_051.pt,28,Ba2CaMgTlSnHg,14,5.189211845397949,5.709950447082519,5.595007419586182,80.67558288574219,71.04879760742188,76.41610717773438,18.8814973366038
eval_gen_partial_FM0_051.pt,29,Th2ScAl2NiW2,8,4.826294422149658,4.822297096252441,5.539926052093506,114.6831512451172,111.84608459472658,92.14465332031251,15.51922442850223
eval_gen_partial_FM0_051.pt,30,Li2Ta2Ti(Co3Hg)2,13,3.8802185058593746,4.0074143409729,6.123593330383301,90.64649963378906,90.50247192382814,94.20240020751953,20.608237379545383
eval_gen_partial_FM0_051.pt,31,Li2Ca5Mg2Nb3AlFe(Ni2Ir3)2,24,8.046738624572754,8.072129249572756,8.032539367675781,64.82211303710939,64.18178558349608,60.955482482910156,8.457524293058887
eval_gen_partial_FM0_051.pt,32,Tb2Sm2Mg3Al5,12,4.880876541137694,5.5561394691467285,5.618813514709473,109.38753509521484,87.84323883056642,88.5956268310547,9.56126761777482
eval_gen_partial_FM0_051.pt,33,NdMg2TcSb,10,5.113498210906982,5.171825885772705,5.478858947753906,110.12308502197266,101.75083160400392,90.57716369628905,10.327107488813573
eval_gen_partial_FM0_051.pt,34,Ce2Y2Th2Tl4Pb2C3,15,5.451993942260742,6.103212833404542,5.930966854095459,93.15402221679688,79.96151733398438,82.05453491210938,18.958060786853054
eval_gen_partial_FM0_051.pt,35,VCr3Ga2Ni7Bi8Rh3,24,4.231039524078369,4.593072891235352,8.1038236618042,88.99311065673828,89.59568786621094,86.2016830444336,28.93599170835595
eval_gen_partial_FM0_051.pt,36,NdMgInSiHg,5,3.883488416671753,4.315113544464111,4.928895950317383,115.85169219970702,92.66946411132812,90.61917877197266,11.458154728966328
eval_gen_partial_FM0_051.pt,37,Na4ZnCu6Ag4GeS10,26,5.421123504638673,5.710354804992677,13.146512031555176,90.39991760253908,89.98666381835939,90.33251953125,5.5632623501385865
eval_gen_partial_FM0_051.pt,38,La2YbZnInAg,12,5.29642915725708,6.619174003601075,6.684692859649658,101.02291870117188,87.89715576171876,91.58647918701172,10.678240378630987
eval_gen_partial_FM0_051.pt,39,Pa2Mn3Co3Bi3TeRh4,16,5.291651248931885,5.933269500732422,5.959110736846924,95.50975036621094,74.91948699951172,74.6390609741211,19.07908120992344
eval_gen_partial_FM0_051.pt,40,Ac2MgSn,8,4.134572982788086,4.1446099281311035,6.347407817840576,71.53860473632814,72.67728424072266,61.41974639892579,22.22964276137917
eval_gen_partial_FM0_051.pt,41,SmMgCdNiBi2,12,5.573520183563232,5.531795501708985,6.718255996704102,109.89768981933595,106.81598663330078,105.24359130859376,14.854215748529022
eval_gen_partial_FM0_051.pt,42,HoLuMg2Be5Fe2SiNi6,18,4.199789047241211,5.258420467376709,6.104048252105713,113.00748443603517,104.57210540771486,90.8375244140625,12.901620769022033
eval_gen_partial_FM0_051.pt,43,Na2Y4HoMgScCdCo3HgI4,18,4.357931137084961,7.2239160537719735,7.326232433319092,95.29975128173828,82.69949340820312,84.00979614257812,11.988779562313953
eval_gen_partial_FM0_051.pt,44,MgCd2GeBi4,16,4.321513652801514,8.396280288696289,12.397247314453125,110.91097259521484,98.96955871582031,102.38032531738281,9.68725564236698
eval_gen_partial_FM0_051.pt,45,AcLa7Ce5C8,21,3.30712890625,3.310647010803222,3.2991909980773926,61.40666961669921,61.54027557373047,63.13861083984375,124.19970357650429
eval_gen_partial_FM0_051.pt,46,Li2Ac(TiC)2,7,4.299333572387695,4.341991424560547,4.829563617706299,90.35710906982422,88.81329345703124,90.37685394287111,6.64404391655942
eval_gen_partial_FM0_051.pt,47,Li2Mg4ReHg2Rh4Pb3,16,4.683404445648193,5.6900763511657715,6.236888885498047,117.39012908935547,94.07009887695314,90.28873443603514,19.55265130501185
eval_gen_partial_FM0_051.pt,48,ErAlFeSiAg,10,4.198659420013428,4.21568489074707,4.9067559242248535,112.65008544921875,110.12305450439453,101.720703125,18.477588755411873
eval_gen_partial_FM0_051.pt,49,Li2Ca2Y2Al2Tl2NiP4Ru,16,4.565332412719727,6.123401641845703,6.221168041229248,118.5750732421875,90.63864135742186,89.32585144042969,11.071611110960532
eval_gen_partial_FM0_051.pt,50,Sr2Tl6In4GaCu2AgRh2,18,6.560637474060059,6.765268802642823,7.053553581237793,84.42926025390626,71.43194580078126,70.89763641357422,14.041892209995687
eval_gen_partial_FM0_051.pt,51,KRbTm4Ni4PdCl5,16,5.366957664489746,6.342867374420167,6.424952507019043,110.78926086425781,87.15422821044922,88.0164566040039,10.739562876351615
eval_gen_partial_FM0_052.pt,1,YbPrAl2SiAgHg,7,5.083057880401611,5.758203029632569,5.595672607421875,81.0632553100586,65.18766021728516,63.64640808105469,8.787660437568475
eval_gen_partial_FM0_052.pt,2,Pm2Pr3DyZnIn7SiNi9,24,6.185816287994385,6.5042428970336905,9.688080787658691,83.50894927978516,89.65223693847656,86.8253936767578,9.87949030534932
eval_gen_partial_FM0_052.pt,3,Li4Ca2CeYMg2(CoSi)2,14,4.7675766944885245,5.732293605804444,6.279061794281006,91.67845153808594,89.80320739746095,89.8565139770508,5.417363690375734
eval_gen_partial_FM0_052.pt,4,LiMg4U4FeGe4(BiRh2)2,20,4.873562335968018,5.329921722412109,12.442011833190918,92.2762222290039,92.80673980712892,112.86616516113283,12.487898056425404
eval_gen_partial_FM0_052.pt,5,Ac2Fe(SnI)2,14,5.035730361938477,5.047622203826903,9.932783126831055,87.40946197509766,88.78437805175781,104.77601623535156,13.64028819988244
eval_gen_partial_FM0_052.pt,6,La4GdSiGeRu2C,10,4.797464370727539,4.914000034332275,5.32387113571167,76.69999694824219,80.02574157714844,83.56051635742188,14.227291310716264
eval_gen_partial_FM0_052.pt,7,Er3Mg(TlSb)2,8,3.7863261699676514,4.0088067054748535,4.51077127456665,104.4453125,101.81663513183595,90.67835998535156,30.21755186783935
eval_gen_partial_FM0_052.pt,8,RbAlCuCl2,10,3.0645427703857417,3.0593328475952144,4.646969318389893,88.62294006347656,87.56214141845705,90.34810638427734,18.843864267544014
eval_gen_partial_FM0_052.pt,9,Mg4TiGaHg4,10,5.372163772583008,5.945538520812987,6.209476470947266,106.59129333496094,83.30345916748048,86.18852233886719,8.996797556775377
eval_gen_partial_FM0_052.pt,10,Na2LiAc2CrInGa3Hg2,12,3.988337755203247,4.930315017700195,6.4177045822143555,105.09780883789062,99.94529724121094,111.59577178955078,19.72523320603703
eval_gen_partial_FM0_052.pt,11,CaPm2Mn(InPb)2,8,3.7419843673706055,3.946151494979859,7.767071723937988,87.46324920654298,89.96272277832031,96.69511413574219,15.01614391721909
eval_gen_partial_FM0_052.pt,12,Ba2Ce2InRh2C5,12,4.4621734619140625,5.4300432205200195,6.419530391693115,93.45990753173828,89.7244644165039,91.3048858642578,10.008735877878513
eval_gen_partial_FM0_052.pt,13,Ho2Mg3Ni6AgSn4,16,5.092214107513428,5.102384567260741,5.032977104187012,73.35009765625,64.43031311035156,60.78188323974609,21.675779245583765
eval_gen_partial_FM0_052.pt,14,SrEuNb4Al4C2S,13,4.385164737701416,5.572563171386719,5.950356483459473,119.17161560058594,98.23462677001953,89.29566955566408,10.26740673098411
eval_gen_partial_FM0_052.pt,15,Na2La4Mg2Tl2HgPbC,13,5.393702030181885,5.470394611358643,5.661681652069092,86.39635467529297,72.80776977539062,73.44759368896484,16.05654429963667
eval_gen_partial_FM0_052.pt,16,Pm2YMgGaCo4,9,5.123586654663086,5.130670070648193,5.114147663116455,60.36941146850585,60.38941955566405,59.95527648925783,12.313070657750085
eval_gen_partial_FM0_052.pt,17,Li3PmU2(InPd2)2,12,4.6404523849487305,6.073484420776367,6.105859756469727,117.72708129882814,88.1982650756836,90.16083526611328,14.149297574608417
eval_gen_partial_FM0_052.pt,18,KRb2NaNd2Mg4Ga2Ru2CI2N3,20,4.892510890960693,5.861314296722412,7.432653903961182,89.350830078125,87.45426177978516,89.17378234863281,9.89120077312403
eval_gen_partial_FM0_052.pt,19,SrLi2In3Sb2,8,4.5782856941223145,5.300032138824463,5.07004976272583,84.21174621582031,65.51838684082033,64.891357421875,11.339742278132471
eval_gen_partial_FM0_052.pt,20,Li2Pm2MgHg5N,11,3.908466100692749,6.310133457183839,6.749814033508301,98.85597229003906,87.81481170654297,91.03141784667969,13.59059144322791
eval_gen_partial_FM0_052.pt,21,Sr2LuMgIn3Ag2Hg,10,4.504609107971191,4.540021896362305,4.561747074127197,90.67763519287111,91.5120620727539,90.47198486328125,20.21659822653889
eval_gen_partial_FM0_052.pt,22,Dy2Y5Th2MgAlTlInGaAgBi3Pd5Ru2PbW2,28,5.934303283691406,7.870456695556641,9.329452514648438,93.59458923339844,95.39607238769531,89.70339202880861,14.258938318289855
eval_gen_partial_FM0_052.pt,23,CaEu2(MgSi)2,7,3.910343647003174,4.448904514312745,8.07999038696289,90.28108215332033,91.15823364257811,89.17029571533203,5.303339322010754
eval_gen_partial_FM0_052.pt,24,Tb4SmTiAlSn(GeC)2,12,5.054595470428467,5.1651835441589355,5.0828328132629395,89.22408294677736,89.61295318603517,91.04127502441406,14.38081846286165
eval_gen_partial_FM0_052.pt,25,PrMgGaNi2Sn5Sb4,14,6.261667251586914,6.849698543548583,6.788190841674805,111.3302764892578,90.28749084472656,90.2469711303711,8.77375885144739
eval_gen_partial_FM0_052.pt,26,LaDyPu2Sn2GeAu,16,5.634439945220947,5.602854251861572,7.531041622161865,90.368896484375,89.78722381591797,92.05422973632814,18.12193425221242
eval_gen_partial_FM0_052.pt,27,Li3Mn(BiTe)2,8,4.1776347160339355,4.165390491485596,6.677407264709473,65.10844421386719,69.60862731933594,59.61326599121094,13.887428169708981
eval_gen_partial_FM0_052.pt,28,Ba2CaMgTlSnHg,14,5.189211845397949,5.709950447082519,5.595007419586182,80.67558288574219,71.04879760742188,76.41610717773438,18.8814973366038
eval_gen_partial_FM0_052.pt,29,Th2ScAl2NiW2,8,4.826294422149658,4.822297096252441,5.539926052093506,114.6831512451172,111.84608459472658,92.14465332031251,15.51922442850223
eval_gen_partial_FM0_052.pt,30,Li2Ta2Ti(Co3Hg)2,13,3.8802185058593746,4.0074143409729,6.123593330383301,90.64649963378906,90.50247192382814,94.20240020751953,20.608237379545383
eval_gen_partial_FM0_052.pt,31,Li2Ca5Mg2Nb3AlFe(Ni2Ir3)2,24,8.046738624572754,8.072129249572756,8.032539367675781,64.82211303710939,64.18178558349608,60.955482482910156,8.457524293058887
eval_gen_partial_FM0_052.pt,32,Tb2Sm2Mg3Al5,12,4.880876541137694,5.5561394691467285,5.618813514709473,109.38753509521484,87.84323883056642,88.5956268310547,9.56126761777482
eval_gen_partial_FM0_052.pt,33,NdMg2TcSb,10,5.113498210906982,5.171825885772705,5.478858947753906,110.12308502197266,101.75083160400392,90.57716369628905,10.327107488813573
eval_gen_partial_FM0_052.pt,34,Ce2Y2Th2Tl4Pb2C3,15,5.451993942260742,6.103212833404542,5.930966854095459,93.15402221679688,79.96151733398438,82.05453491210938,18.958060786853054
eval_gen_partial_FM0_052.pt,35,VCr3Ga2Ni7Bi8Rh3,24,4.231039524078369,4.593072891235352,8.1038236618042,88.99311065673828,89.59568786621094,86.2016830444336,28.93599170835595
eval_gen_partial_FM0_052.pt,36,NdMgInSiHg,5,3.883488416671753,4.315113544464111,4.928895950317383,115.85169219970702,92.66946411132812,90.61917877197266,11.458154728966328
eval_gen_partial_FM0_052.pt,37,Na4ZnCu6Ag4GeS10,26,5.421123504638673,5.710354804992677,13.146512031555176,90.39991760253908,89.98666381835939,90.33251953125,5.5632623501385865
eval_gen_partial_FM0_052.pt,38,La2YbZnInAg,12,5.29642915725708,6.619174003601075,6.684692859649658,101.02291870117188,87.89715576171876,91.58647918701172,10.678240378630987
eval_gen_partial_FM0_052.pt,39,Pa2Mn3Co3Bi3TeRh4,16,5.291651248931885,5.933269500732422,5.959110736846924,95.50975036621094,74.91948699951172,74.6390609741211,19.07908120992344
eval_gen_partial_FM0_052.pt,40,Ac2MgSn,8,4.134572982788086,4.1446099281311035,6.347407817840576,71.53860473632814,72.67728424072266,61.41974639892579,22.22964276137917
eval_gen_partial_FM0_052.pt,41,SmMgCdNiBi2,12,5.573520183563232,5.531795501708985,6.718255996704102,109.89768981933595,106.81598663330078,105.24359130859376,14.854215748529022
eval_gen_partial_FM0_052.pt,42,HoLuMg2Be5Fe2SiNi6,18,4.199789047241211,5.258420467376709,6.104048252105713,113.00748443603517,104.57210540771486,90.8375244140625,12.901620769022033
eval_gen_partial_FM0_052.pt,43,Na2Y4HoMgScCdCo3HgI4,18,4.357931137084961,7.2239160537719735,7.326232433319092,95.29975128173828,82.69949340820312,84.00979614257812,11.988779562313953
eval_gen_partial_FM0_052.pt,44,MgCd2GeBi4,16,4.321513652801514,8.396280288696289,12.397247314453125,110.91097259521484,98.96955871582031,102.38032531738281,9.68725564236698
eval_gen_partial_FM0_052.pt,45,AcLa7Ce5C8,21,3.30712890625,3.310647010803222,3.2991909980773926,61.40666961669921,61.54027557373047,63.13861083984375,124.19970357650429
eval_gen_partial_FM0_052.pt,46,Li2Ac(TiC)2,7,4.299333572387695,4.341991424560547,4.829563617706299,90.35710906982422,88.81329345703124,90.37685394287111,6.64404391655942
eval_gen_partial_FM0_052.pt,47,Li2Mg4ReHg2Rh4Pb3,16,4.683404445648193,5.6900763511657715,6.236888885498047,117.39012908935547,94.07009887695314,90.28873443603514,19.55265130501185
eval_gen_partial_FM0_052.pt,48,ErAlFeSiAg,10,4.198659420013428,4.21568489074707,4.9067559242248535,112.65008544921875,110.12305450439453,101.720703125,18.477588755411873
eval_gen_partial_FM0_052.pt,49,Li2Ca2Y2Al2Tl2NiP4Ru,16,4.565332412719727,6.123401641845703,6.221168041229248,118.5750732421875,90.63864135742186,89.32585144042969,11.071611110960532
eval_gen_partial_FM0_052.pt,50,Sr2Tl6In4GaCu2AgRh2,18,6.560637474060059,6.765268802642823,7.053553581237793,84.42926025390626,71.43194580078126,70.89763641357422,14.041892209995687
eval_gen_partial_FM0_052.pt,51,KRbTm4Ni4PdCl5,16,5.366957664489746,6.342867374420167,6.424952507019043,110.78926086425781,87.15422821044922,88.0164566040039,10.739562876351615
eval_gen_partial_FM0_052.pt,52,Mg5Cu2NiHg(Sb2Ir)4,21,6.226008892059325,7.900851726531982,7.987653732299805,100.7255859375,82.1419448852539,83.88712310791016,9.864408943214837
eval_gen_partial_FM0_053.pt,1,YbPrAl2SiAgHg,7,5.083057880401611,5.758203029632569,5.595672607421875,81.0632553100586,65.18766021728516,63.64640808105469,8.787660437568475
eval_gen_partial_FM0_053.pt,2,Pm2Pr3DyZnIn7SiNi9,24,6.185816287994385,6.5042428970336905,9.688080787658691,83.50894927978516,89.65223693847656,86.8253936767578,9.87949030534932
eval_gen_partial_FM0_053.pt,3,Li4Ca2CeYMg2(CoSi)2,14,4.7675766944885245,5.732293605804444,6.279061794281006,91.67845153808594,89.80320739746095,89.8565139770508,5.417363690375734
